Attribute Key,Attribute Name,Entity Key,Entity Name,Folder Key,Folder Name,Data Asset key,Description,Index,
852645ef-8c78-4d08-9d85-c48465fffce8,ORIGIN,a607a45a-b914-4e63-87c9-471d8f50b1fd,OBSOLETE__BIZINT_235_ACCOUNT_DIM_20190411,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
049d64ea-8dbb-4480-92a9-6a8fe223bcaa,INTERIM_REFERENCE,adcf7765-f6f8-470d-b214-74ad77106012,TBL_DB_REFERENCES,91a1c479-fd32-4c63-9589-836185ecb052,DW_OPERATIONS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
0e129b7b-bc74-4870-befb-ee6ed92e080b,REGIONAL,fc633586-e28e-4369-a53f-4e1838b66550,LBAAS_LOAD_BALANCERS_STG,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
dcd0e6b9-60e9-4ee3-8efb-6f80bf10fea3,TENANT_ID,a607a45a-b914-4e63-87c9-471d8f50b1fd,OBSOLETE__BIZINT_235_ACCOUNT_DIM_20190411,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
43edfde6-9128-44be-84c1-e39651a5bcbe,CLUSTER_NAME,bdd8dbed-aa46-40b0-b831-24ae231694f1,OCIC_EXADATA_CAPACITY_UTILIZATION,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
5c29917f-9493-4d54-bd08-9010ce69b65a,PROMOTION_EXPIRATION_DATE,fb6b2602-8a77-4fb3-ae29-ec114b9c6d00,PROMOTIONS,bc54af5c-d9fd-4fad-acf5-8d150ae847d5,NLS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
1a67869c-7fe3-4925-a0b3-5ee5434eaa7b,OBJECT_TYPE,adcf7765-f6f8-470d-b214-74ad77106012,TBL_DB_REFERENCES,91a1c479-fd32-4c63-9589-836185ecb052,DW_OPERATIONS,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
788240f8-056c-4f68-9e0c-5d27f8eadb7d,PUBLICIPADDRESSES,fc633586-e28e-4369-a53f-4e1838b66550,LBAAS_LOAD_BALANCERS_STG,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
3f33fad2-4c76-43a4-a3b6-25cac8bb66c0,VALID_OCID,a607a45a-b914-4e63-87c9-471d8f50b1fd,OBSOLETE__BIZINT_235_ACCOUNT_DIM_20190411,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
6da0e702-24c1-4193-b14c-eb8d70b89e80,ZONE,bdd8dbed-aa46-40b0-b831-24ae231694f1,OCIC_EXADATA_CAPACITY_UTILIZATION,9cfab78c-8fcb-4b94-a2ff-6960e4559fe7,DW_STG_USER,366c052b-1c35-4c26-bf15-9a18fa5c81d5,null,null,
